frame_number,id,group_name,group_num,x,y,width,height,isDeputy,confidence,isGT,debug_data
2537,615,none,615,0.83403,0.36667,0.16806,0.55741,-1,-1,1,-1
2537,617,none,617,0.18958,0.23333,0.08056,0.12593,-1,-1,1,-1
2543,65,none,65,0.40278,0.27500,0.07500,0.16019,-1,-1,1,-1
2543,61,none,61,0.54306,0.24167,0.08472,0.18241,-1,-1,1,-1
2543,62,none,62,0.23194,0.31481,0.12917,0.26389,-1,-1,1,-1
2543,64,none,64,0.10069,0.26667,0.12778,0.25648,-1,-1,1,-1
2543,51,none,51,0.00000,0.10741,0.11111,0.23426,-1,-1,1,-1
2543,617,none,617,0.19931,0.22593,0.08403,0.14259,-1,-1,1,-1
2543,618,none,618,0.27500,0.24074,0.05972,0.11852,-1,-1,1,-1
2543,890,none,890,0.76319,0.34259,0.12708,0.26389,-1,-1,1,-1
2543,891,none,891,0.44583,0.35185,0.17500,0.35556,-1,-1,1,-1
2543,615,none,615,0.90069,0.46296,0.09306,0.48148,-1,-1,1,-1
2543,899,none,899,0.62153,0.26296,0.05625,0.11481,-1,-1,1,-1
2543,898,none,898,0.71597,0.27870,0.06875,0.12407,-1,-1,1,-1
2543,894,none,894,0.85486,0.26296,0.07431,0.15278,-1,-1,1,-1
2543,903,none,903,0.37361,0.20556,0.07222,0.17500,-1,-1,1,-1
2549,66,none,66,0.48472,0.24444,0.07292,0.14074,-1,-1,1,-1
2549,65,none,65,0.41250,0.26759,0.08819,0.18981,-1,-1,1,-1
2549,64,none,64,0.10278,0.25278,0.15486,0.25185,-1,-1,1,-1
2549,62,none,62,0.24444,0.32037,0.13750,0.27778,-1,-1,1,-1
2549,61,none,61,0.55625,0.23426,0.10347,0.18981,-1,-1,1,-1
2549,51,none,51,0.00139,0.10741,0.11528,0.24444,-1,-1,1,-1
2549,902,none,902,0.72639,0.27500,0.07847,0.16481,-1,-1,1,-1
2549,894,none,894,0.87569,0.26019,0.07847,0.14907,-1,-1,1,-1
2549,890,none,890,0.79028,0.35185,0.11597,0.32037,-1,-1,1,-1
2549,901,none,901,0.46181,0.35741,0.19722,0.40463,-1,-1,1,-1
2549,903,none,903,0.39792,0.21296,0.05764,0.13333,-1,-1,1,-1
2555,65,none,65,0.42083,0.28148,0.09514,0.19074,-1,-1,1,-1
2555,62,none,62,0.25208,0.31481,0.14444,0.30370,-1,-1,1,-1
2555,64,none,64,0.11944,0.26389,0.13194,0.30926,-1,-1,1,-1
2555,51,none,51,0.00000,0.11296,0.12569,0.25278,-1,-1,1,-1
2555,907,none,907,0.16458,0.22685,0.07292,0.08148,-1,-1,1,-1
2555,617,none,617,0.22222,0.22963,0.07083,0.10370,-1,-1,1,-1
2555,618,none,618,0.28958,0.25185,0.08056,0.12222,-1,-1,1,-1
2555,61,none,61,0.56389,0.23426,0.11806,0.20185,-1,-1,1,-1
2555,903,none,903,0.40625,0.19815,0.06181,0.17870,-1,-1,1,-1
2555,898,none,898,0.75833,0.26389,0.07222,0.18981,-1,-1,1,-1
2555,894,none,894,0.88403,0.23056,0.08264,0.17500,-1,-1,1,-1
2555,901,none,901,0.47847,0.36481,0.21528,0.35370,-1,-1,1,-1
2555,890,none,890,0.81667,0.32963,0.13542,0.28148,-1,-1,1,-1
2555,900,none,900,0.58681,0.00463,0.04583,0.05278,-1,-1,1,-1
2555,66,none,66,0.49514,0.25185,0.06875,0.14630,-1,-1,1,-1
2561,51,none,51,0.00208,0.12407,0.12778,0.20926,-1,-1,1,-1
2561,64,none,64,0.14583,0.27870,0.12708,0.27130,-1,-1,1,-1
2561,62,none,62,0.27778,0.34074,0.12778,0.26759,-1,-1,1,-1
2561,61,none,61,0.59236,0.25278,0.09236,0.15648,-1,-1,1,-1
2561,65,none,65,0.44306,0.28981,0.07431,0.16852,-1,-1,1,-1
2561,903,none,903,0.41528,0.20556,0.06389,0.16389,-1,-1,1,-1
2561,890,none,890,0.83472,0.34074,0.14444,0.32963,-1,-1,1,-1
2561,898,none,898,0.76944,0.27407,0.07708,0.17130,-1,-1,1,-1
2561,900,none,900,0.58264,0.00833,0.04514,0.08889,-1,-1,1,-1
2561,617,none,617,0.23056,0.24167,0.08403,0.11481,-1,-1,1,-1
2561,618,none,618,0.30417,0.25278,0.07917,0.10000,-1,-1,1,-1
2561,66,none,66,0.50625,0.25278,0.07500,0.16389,-1,-1,1,-1
2561,891,none,891,0.53125,0.37500,0.18056,0.38611,-1,-1,1,-1
2561,894,none,894,0.90903,0.24815,0.08125,0.14074,-1,-1,1,-1
2567,51,none,51,0.00278,0.13148,0.13750,0.22222,-1,-1,1,-1
2567,64,none,64,0.15069,0.28889,0.13611,0.28241,-1,-1,1,-1
2567,62,none,62,0.30139,0.33519,0.12917,0.29630,-1,-1,1,-1
2567,907,none,907,0.18333,0.22222,0.06250,0.13148,-1,-1,1,-1
2567,617,none,617,0.24236,0.22963,0.06875,0.15000,-1,-1,1,-1
2567,618,none,618,0.30764,0.24907,0.08056,0.14907,-1,-1,1,-1
2567,903,none,903,0.41667,0.20093,0.07222,0.16759,-1,-1,1,-1
2567,65,none,65,0.44931,0.28611,0.09444,0.18611,-1,-1,1,-1
2567,63,none,63,0.59722,0.25278,0.11319,0.21944,-1,-1,1,-1
2567,66,none,66,0.50903,0.25278,0.08125,0.17593,-1,-1,1,-1
2567,898,none,898,0.78819,0.27037,0.08125,0.20926,-1,-1,1,-1
2567,894,none,894,0.92639,0.23056,0.07014,0.16481,-1,-1,1,-1
2567,900,none,900,0.58681,0.00370,0.05972,0.11296,-1,-1,1,-1
2567,890,none,890,0.86597,0.36111,0.12361,0.28981,-1,-1,1,-1
2567,891,none,891,0.55556,0.39352,0.18542,0.37222,-1,-1,1,-1
2573,62,none,62,0.31181,0.32778,0.13125,0.33704,-1,-1,1,-1
2573,64,none,64,0.15417,0.27130,0.14167,0.30000,-1,-1,1,-1
2573,51,none,51,0.00000,0.11296,0.13611,0.25556,-1,-1,1,-1
2573,900,none,900,0.58681,0.00463,0.03611,0.09630,-1,-1,1,-1
2573,65,none,65,0.45347,0.27778,0.09514,0.23333,-1,-1,1,-1
2573,891,none,891,0.58056,0.36852,0.19097,0.44537,-1,-1,1,-1
2573,890,none,890,0.87500,0.35000,0.11944,0.37500,-1,-1,1,-1
2573,898,none,898,0.79306,0.26759,0.08403,0.21296,-1,-1,1,-1
2573,894,none,894,0.92431,0.24074,0.07431,0.13333,-1,-1,1,-1
2573,903,none,903,0.41875,0.19815,0.07431,0.18611,-1,-1,1,-1
2573,892,none,892,0.31250,0.25278,0.08125,0.14907,-1,-1,1,-1
2579,65,none,65,0.46597,0.27500,0.09653,0.20185,-1,-1,1,-1
2579,51,none,51,0.00000,0.10370,0.14375,0.26389,-1,-1,1,-1
2579,64,none,64,0.16042,0.26019,0.14375,0.30741,-1,-1,1,-1
2579,61,none,61,0.63333,0.23056,0.10139,0.20556,-1,-1,1,-1
2579,62,none,62,0.32708,0.33333,0.13750,0.31296,-1,-1,1,-1
2579,903,none,903,0.42708,0.20185,0.05000,0.12778,-1,-1,1,-1
2579,893,none,893,0.78542,0.20926,0.06181,0.12222,-1,-1,1,-1
2579,898,none,898,0.82222,0.27130,0.06875,0.17500,-1,-1,1,-1
2579,901,none,901,0.58472,0.37870,0.23056,0.38704,-1,-1,1,-1
2579,890,none,890,0.88750,0.34074,0.10694,0.38611,-1,-1,1,-1
2579,894,none,894,0.94375,0.24167,0.05208,0.12222,-1,-1,1,-1
2579,892,none,892,0.31875,0.24167,0.08403,0.16759,-1,-1,1,-1
2579,889,none,889,0.59028,0.21574,0.05139,0.12593,-1,-1,1,-1
2585,65,none,65,0.47847,0.28148,0.08125,0.18611,-1,-1,1,-1
2585,61,none,61,0.64653,0.24074,0.09236,0.20185,-1,-1,1,-1
2585,64,none,64,0.16667,0.26667,0.13750,0.27778,-1,-1,1,-1
2585,62,none,62,0.34653,0.33889,0.12778,0.30556,-1,-1,1,-1
2585,51,none,51,0.00069,0.10556,0.13958,0.23704,-1,-1,1,-1
2585,891,none,891,0.65486,0.38611,0.19514,0.41944,-1,-1,1,-1
2585,890,none,890,0.92431,0.37963,0.07083,0.32222,-1,-1,1,-1
2585,892,none,892,0.31389,0.24907,0.09306,0.19074,-1,-1,1,-1
2585,889,none,889,0.59722,0.20833,0.04583,0.13889,-1,-1,1,-1
2585,893,none,893,0.79514,0.21204,0.05417,0.16852,-1,-1,1,-1
2585,898,none,898,0.83056,0.26667,0.08472,0.17963,-1,-1,1,-1
2585,894,none,894,0.95347,0.24167,0.04028,0.14259,-1,-1,1,-1
2585,903,none,903,0.43056,0.18981,0.06181,0.14444,-1,-1,1,-1
2591,62,none,62,0.35139,0.34259,0.14028,0.34074,-1,-1,1,-1
2591,64,none,64,0.15625,0.26389,0.16111,0.32407,-1,-1,1,-1
2591,51,none,51,0.00000,0.10185,0.15000,0.27870,-1,-1,1,-1
2591,61,none,61,0.66042,0.24074,0.10486,0.24444,-1,-1,1,-1
2591,65,none,65,0.48611,0.27870,0.07917,0.18704,-1,-1,1,-1
2591,618,none,618,0.32083,0.24444,0.09514,0.19352,-1,-1,1,-1
2591,903,none,903,0.42917,0.19352,0.06875,0.16481,-1,-1,1,-1
2591,898,none,898,0.83403,0.26667,0.09028,0.20833,-1,-1,1,-1
2591,907,none,907,0.16528,0.20833,0.06667,0.16759,-1,-1,1,-1
2591,901,none,901,0.67500,0.37222,0.21736,0.47130,-1,-1,1,-1
2597,51,none,51,0.00000,0.08519,0.14375,0.25648,-1,-1,1,-1
2597,64,none,64,0.16667,0.25648,0.15069,0.32037,-1,-1,1,-1
2597,62,none,62,0.36111,0.33889,0.15625,0.32963,-1,-1,1,-1
2597,65,none,65,0.49444,0.28519,0.08611,0.18704,-1,-1,1,-1
2597,63,none,63,0.66667,0.22685,0.10347,0.24907,-1,-1,1,-1
2597,618,none,618,0.31458,0.23796,0.09931,0.17593,-1,-1,1,-1
2597,616,none,616,0.85139,0.26667,0.07917,0.17130,-1,-1,1,-1
2597,891,none,891,0.72431,0.41204,0.20903,0.43889,-1,-1,1,-1
2597,903,none,903,0.42639,0.17500,0.06597,0.14074,-1,-1,1,-1
2597,889,none,889,0.59444,0.20833,0.05764,0.11481,-1,-1,1,-1
2603,51,none,51,0.00625,0.07407,0.13333,0.24537,-1,-1,1,-1
2603,64,none,64,0.17847,0.24907,0.15278,0.32593,-1,-1,1,-1
2603,62,none,62,0.38958,0.34074,0.13819,0.34815,-1,-1,1,-1
2603,61,none,61,0.68125,0.22315,0.11389,0.25556,-1,-1,1,-1
2603,65,none,65,0.50625,0.26759,0.08125,0.20556,-1,-1,1,-1
2603,907,none,907,0.15486,0.18704,0.07917,0.12778,-1,-1,1,-1
2603,892,none,892,0.32500,0.22315,0.08403,0.20926,-1,-1,1,-1
2603,898,none,898,0.85972,0.26296,0.08611,0.16759,-1,-1,1,-1
2603,901,none,901,0.75833,0.39815,0.22361,0.51574,-1,-1,1,-1
2603,903,none,903,0.43542,0.16759,0.06250,0.15370,-1,-1,1,-1
2603,889,none,889,0.59514,0.18333,0.06250,0.16019,-1,-1,1,-1
2603,904,none,904,0.67708,0.19722,0.04931,0.09259,-1,-1,1,-1
2609,61,none,61,0.70417,0.21667,0.10694,0.25648,-1,-1,1,-1
2609,65,none,65,0.50625,0.26389,0.08681,0.18981,-1,-1,1,-1
2609,62,none,62,0.39236,0.32407,0.15069,0.38333,-1,-1,1,-1
2609,64,none,64,0.17639,0.24167,0.16042,0.32778,-1,-1,1,-1
2609,51,none,51,0.00000,0.05648,0.14375,0.26389,-1,-1,1,-1
2609,907,none,907,0.15833,0.17870,0.08611,0.14074,-1,-1,1,-1
2609,892,none,892,0.33264,0.21944,0.08611,0.18333,-1,-1,1,-1
2609,903,none,903,0.43264,0.15648,0.07639,0.17222,-1,-1,1,-1
2609,889,none,889,0.60278,0.17593,0.05417,0.13889,-1,-1,1,-1
2609,898,none,898,0.87569,0.25648,0.08889,0.16111,-1,-1,1,-1
2609,901,none,901,0.77708,0.41296,0.21319,0.47870,-1,-1,1,-1
2609,893,none,893,0.82292,0.20463,0.07083,0.12963,-1,-1,1,-1
2609,904,none,904,0.67847,0.18981,0.04583,0.08333,-1,-1,1,-1
2615,61,none,61,0.71806,0.21296,0.11389,0.22963,-1,-1,1,-1
2615,62,none,62,0.39861,0.30556,0.17014,0.38981,-1,-1,1,-1
2615,64,none,64,0.16528,0.23426,0.18333,0.33519,-1,-1,1,-1
2615,51,none,51,0.00278,0.04907,0.13958,0.24444,-1,-1,1,-1
2615,901,none,901,0.81597,0.38981,0.17292,0.52963,-1,-1,1,-1
2615,892,none,892,0.33056,0.20185,0.08264,0.19815,-1,-1,1,-1
2615,903,none,903,0.43889,0.14630,0.06806,0.20463,-1,-1,1,-1
2615,889,none,889,0.60694,0.17963,0.06250,0.16111,-1,-1,1,-1
2615,899,none,899,0.69583,0.22315,0.04306,0.11296,-1,-1,1,-1
2615,898,none,898,0.89236,0.24907,0.08403,0.17222,-1,-1,1,-1
2615,896,none,896,0.82292,0.17963,0.07292,0.19722,-1,-1,1,-1
2621,51,none,51,0.00278,0.02963,0.14583,0.27407,-1,-1,1,-1
2621,64,none,64,0.17292,0.21667,0.17083,0.34259,-1,-1,1,-1
2621,62,none,62,0.42083,0.30370,0.16667,0.37222,-1,-1,1,-1
2621,61,none,61,0.73889,0.19444,0.11389,0.23796,-1,-1,1,-1
2621,907,none,907,0.14861,0.16019,0.09097,0.15370,-1,-1,1,-1
2621,618,none,618,0.32708,0.18704,0.10139,0.20463,-1,-1,1,-1
2621,903,none,903,0.42917,0.13704,0.08403,0.18241,-1,-1,1,-1
2621,889,none,889,0.60764,0.17500,0.06806,0.14630,-1,-1,1,-1
2621,899,none,899,0.69375,0.20926,0.05417,0.15370,-1,-1,1,-1
2621,904,none,904,0.68264,0.16019,0.05139,0.10741,-1,-1,1,-1
2621,898,none,898,0.90278,0.22593,0.08819,0.17593,-1,-1,1,-1
2621,901,none,901,0.83264,0.39815,0.17014,0.50093,-1,-1,1,-1
2627,61,none,61,0.72778,0.17593,0.13819,0.28519,-1,-1,1,-1
2627,51,none,51,0.00000,0.00000,0.15625,0.34259,-1,-1,1,-1
2627,64,none,64,0.16667,0.20833,0.18264,0.35370,-1,-1,1,-1
2627,62,none,62,0.40625,0.29259,0.20625,0.43056,-1,-1,1,-1
2627,618,none,618,0.33403,0.17963,0.10069,0.18981,-1,-1,1,-1
2627,903,none,903,0.42431,0.12037,0.08681,0.19722,-1,-1,1,-1
2627,901,none,901,0.70417,0.38611,0.29306,0.60185,-1,-1,1,-1
2627,889,none,889,0.60694,0.16019,0.06875,0.12037,-1,-1,1,-1
2627,902,none,902,0.91042,0.21667,0.08611,0.16111,-1,-1,1,-1
2633,64,none,64,0.17639,0.19722,0.18125,0.35556,-1,-1,1,-1
2633,51,none,51,0.00000,0.00093,0.14861,0.27130,-1,-1,1,-1
2633,61,none,61,0.75417,0.18333,0.11736,0.27130,-1,-1,1,-1
2633,62,none,62,0.44097,0.28889,0.17708,0.39815,-1,-1,1,-1
2633,891,none,891,0.91250,0.43889,0.09028,0.44815,-1,-1,1,-1
2633,907,none,907,0.14583,0.13889,0.09653,0.14074,-1,-1,1,-1
2633,892,none,892,0.32847,0.17593,0.10347,0.16481,-1,-1,1,-1
2633,903,none,903,0.43542,0.12222,0.08819,0.16111,-1,-1,1,-1
2633,889,none,889,0.61597,0.13704,0.05833,0.14630,-1,-1,1,-1
2633,899,none,899,0.70208,0.19815,0.05764,0.12778,-1,-1,1,-1
2633,898,none,898,0.93889,0.20556,0.05417,0.20185,-1,-1,1,-1
2633,893,none,893,0.85972,0.17130,0.07222,0.14907,-1,-1,1,-1
2639,61,none,61,0.75625,0.17500,0.12986,0.30370,-1,-1,1,-1
2639,62,none,62,0.43958,0.27037,0.19722,0.42407,-1,-1,1,-1
2639,64,none,64,0.18333,0.17870,0.17014,0.33889,-1,-1,1,-1
2639,51,none,51,0.00000,0.00000,0.15000,0.26389,-1,-1,1,-1
2639,618,none,618,0.34236,0.16389,0.10972,0.23704,-1,-1,1,-1
2639,903,none,903,0.44514,0.09074,0.07292,0.19815,-1,-1,1,-1
2639,889,none,889,0.62500,0.14444,0.05625,0.12778,-1,-1,1,-1
2639,904,none,904,0.70000,0.14444,0.04583,0.08148,-1,-1,1,-1
2639,899,none,899,0.71806,0.19815,0.05347,0.11481,-1,-1,1,-1
2639,902,none,902,0.93264,0.19815,0.06250,0.21296,-1,-1,1,-1
2639,891,none,891,0.91806,0.46019,0.07639,0.50463,-1,-1,1,-1
2639,893,none,893,0.87500,0.16111,0.06875,0.14444,-1,-1,1,-1
2639,907,none,907,0.14861,0.12037,0.09514,0.15278,-1,-1,1,-1
2645,51,none,51,0.00069,0.00000,0.15486,0.24444,-1,-1,1,-1
2645,64,none,64,0.19167,0.17593,0.17083,0.37130,-1,-1,1,-1
2645,62,none,62,0.45556,0.27407,0.19306,0.36481,-1,-1,1,-1
2645,61,none,61,0.77500,0.15648,0.13125,0.27407,-1,-1,1,-1
2645,907,none,907,0.14167,0.10000,0.10069,0.17963,-1,-1,1,-1
2645,618,none,618,0.33681,0.16019,0.10556,0.18611,-1,-1,1,-1
2645,903,none,903,0.44514,0.08889,0.08125,0.18611,-1,-1,1,-1
2645,889,none,889,0.62569,0.13519,0.07014,0.13889,-1,-1,1,-1
2645,904,none,904,0.70139,0.12593,0.05000,0.11481,-1,-1,1,-1
2645,899,none,899,0.71806,0.18333,0.05417,0.13148,-1,-1,1,-1
2645,898,none,898,0.95139,0.22593,0.04514,0.18333,-1,-1,1,-1
2651,61,none,61,0.77708,0.14074,0.14167,0.32593,-1,-1,1,-1
2651,62,none,62,0.46806,0.27130,0.18125,0.40926,-1,-1,1,-1
2651,64,none,64,0.18889,0.16852,0.18681,0.35741,-1,-1,1,-1
2651,51,none,51,0.00000,0.00000,0.14861,0.24815,-1,-1,1,-1
2651,903,none,903,0.45417,0.06296,0.07847,0.22315,-1,-1,1,-1
2651,907,none,907,0.14444,0.08889,0.10347,0.19722,-1,-1,1,-1
2651,892,none,892,0.34861,0.13333,0.10139,0.25278,-1,-1,1,-1
2651,889,none,889,0.63403,0.11852,0.06042,0.15741,-1,-1,1,-1
2651,904,none,904,0.71181,0.14074,0.05417,0.10185,-1,-1,1,-1
2651,899,none,899,0.72569,0.18611,0.07083,0.13333,-1,-1,1,-1
2651,898,none,898,0.95972,0.21574,0.03750,0.21944,-1,-1,1,-1
2657,62,none,62,0.46736,0.26389,0.18056,0.42778,-1,-1,1,-1
2657,64,none,64,0.20000,0.16389,0.18333,0.37500,-1,-1,1,-1
2657,51,none,51,0.00000,0.00000,0.15903,0.25278,-1,-1,1,-1
2657,63,none,63,0.79306,0.14444,0.13194,0.29815,-1,-1,1,-1
2657,907,none,907,0.13958,0.10000,0.11389,0.16389,-1,-1,1,-1
2657,618,none,618,0.35139,0.13889,0.09097,0.22963,-1,-1,1,-1
2657,903,none,903,0.44722,0.07037,0.09306,0.20926,-1,-1,1,-1
2657,889,none,889,0.63194,0.11296,0.06875,0.15000,-1,-1,1,-1
2657,899,none,899,0.73056,0.16481,0.07431,0.15370,-1,-1,1,-1
2657,904,none,904,0.71806,0.13333,0.04375,0.10741,-1,-1,1,-1
2657,616,none,616,0.97153,0.21667,0.02569,0.16111,-1,-1,1,-1
2663,61,none,61,0.80139,0.15370,0.12778,0.29815,-1,-1,1,-1
2663,62,none,62,0.48472,0.27037,0.16875,0.43148,-1,-1,1,-1
2663,64,none,64,0.18472,0.18333,0.20417,0.35370,-1,-1,1,-1
2663,51,none,51,0.00000,0.00093,0.14653,0.27037,-1,-1,1,-1
2663,907,none,907,0.14236,0.10926,0.09306,0.15278,-1,-1,1,-1
2663,892,none,892,0.34931,0.14630,0.09722,0.22963,-1,-1,1,-1
2663,903,none,903,0.44931,0.08889,0.10556,0.21574,-1,-1,1,-1
2663,889,none,889,0.63542,0.11852,0.07708,0.15000,-1,-1,1,-1
2663,899,none,899,0.73889,0.19352,0.05208,0.12778,-1,-1,1,-1
2663,904,none,904,0.71944,0.13148,0.05208,0.13704,-1,-1,1,-1
2669,64,none,64,0.18472,0.18981,0.20903,0.37222,-1,-1,1,-1
2669,63,none,63,0.78958,0.14444,0.14792,0.31667,-1,-1,1,-1
2669,62,none,62,0.47639,0.26019,0.18889,0.45556,-1,-1,1,-1
2669,51,none,51,0.00000,0.00000,0.15417,0.28611,-1,-1,1,-1
2669,907,none,907,0.13750,0.11111,0.09653,0.16759,-1,-1,1,-1
2669,892,none,892,0.35486,0.15278,0.08889,0.20185,-1,-1,1,-1
2669,899,none,899,0.74097,0.18241,0.06250,0.13333,-1,-1,1,-1
2669,889,none,889,0.64167,0.12778,0.05833,0.17500,-1,-1,1,-1
2669,903,none,903,0.45903,0.09815,0.07639,0.16111,-1,-1,1,-1
2675,62,none,62,0.48403,0.26389,0.19514,0.44444,-1,-1,1,-1
2675,64,none,64,0.19167,0.18333,0.19583,0.36111,-1,-1,1,-1
2675,61,none,61,0.81181,0.14259,0.13958,0.28241,-1,-1,1,-1
2675,51,none,51,0.00278,0.00463,0.14236,0.24907,-1,-1,1,-1
2675,907,none,907,0.11806,0.09630,0.10972,0.18611,-1,-1,1,-1
2675,892,none,892,0.34514,0.17130,0.10903,0.19722,-1,-1,1,-1
2675,903,none,903,0.44722,0.09074,0.09444,0.21574,-1,-1,1,-1
2675,889,none,889,0.63750,0.12963,0.08264,0.15648,-1,-1,1,-1
2675,904,none,904,0.72361,0.11296,0.05972,0.11852,-1,-1,1,-1
2675,899,none,899,0.74444,0.17963,0.05625,0.12778,-1,-1,1,-1
2681,64,none,64,0.18750,0.17593,0.21111,0.40093,-1,-1,1,-1
2681,62,none,62,0.48681,0.24815,0.20000,0.48148,-1,-1,1,-1
2681,63,none,63,0.80556,0.13148,0.15417,0.32407,-1,-1,1,-1
2681,907,none,907,0.12153,0.10370,0.10764,0.19722,-1,-1,1,-1
2681,892,none,892,0.35694,0.14074,0.09931,0.21296,-1,-1,1,-1
2681,903,none,903,0.45972,0.09630,0.08403,0.18241,-1,-1,1,-1
2681,889,none,889,0.64444,0.12037,0.07292,0.14444,-1,-1,1,-1
2681,899,none,899,0.75000,0.18981,0.06250,0.12963,-1,-1,1,-1
2681,904,none,904,0.72986,0.12593,0.05556,0.12407,-1,-1,1,-1
2687,61,none,61,0.83125,0.14074,0.12986,0.28889,-1,-1,1,-1
2687,62,none,62,0.49236,0.25278,0.20556,0.46667,-1,-1,1,-1
2687,64,none,64,0.17708,0.16389,0.23056,0.39815,-1,-1,1,-1
2687,51,none,51,0.00000,0.00370,0.13750,0.26296,-1,-1,1,-1
2687,907,none,907,0.12361,0.09630,0.11597,0.22685,-1,-1,1,-1
2687,618,none,618,0.33611,0.14630,0.11736,0.26019,-1,-1,1,-1
2687,903,none,903,0.44792,0.08148,0.09444,0.21944,-1,-1,1,-1
2687,889,none,889,0.65000,0.12778,0.08264,0.15741,-1,-1,1,-1
2687,899,none,899,0.74722,0.17500,0.07500,0.16111,-1,-1,1,-1
2693,63,none,63,0.82083,0.14630,0.14653,0.27407,-1,-1,1,-1
2693,64,none,64,0.17917,0.16111,0.20903,0.37222,-1,-1,1,-1
2693,907,none,907,0.11389,0.09259,0.10972,0.20833,-1,-1,1,-1
2693,892,none,892,0.35347,0.14259,0.09861,0.22963,-1,-1,1,-1
2693,903,none,903,0.45417,0.07130,0.09028,0.22222,-1,-1,1,-1
2693,889,none,889,0.65417,0.11296,0.06181,0.16852,-1,-1,1,-1
2693,899,none,899,0.75069,0.16759,0.06667,0.15741,-1,-1,1,-1
2693,904,none,904,0.72986,0.11667,0.05972,0.11296,-1,-1,1,-1
2693,62,none,62,0.49514,0.24537,0.22153,0.52222,-1,-1,1,-1
2699,64,none,64,0.17083,0.16111,0.21319,0.40556,-1,-1,1,-1
2699,63,none,63,0.82917,0.13704,0.14167,0.32963,-1,-1,1,-1
2699,62,none,62,0.50278,0.25926,0.19306,0.47407,-1,-1,1,-1
2699,907,none,907,0.11806,0.08333,0.09514,0.23704,-1,-1,1,-1
2699,618,none,618,0.35556,0.15278,0.09653,0.18704,-1,-1,1,-1
2699,903,none,903,0.45139,0.07963,0.08889,0.23333,-1,-1,1,-1
2699,889,none,889,0.64792,0.12037,0.06667,0.15000,-1,-1,1,-1
2699,899,none,899,0.75417,0.17500,0.07014,0.15278,-1,-1,1,-1
2699,904,none,904,0.73472,0.11852,0.05208,0.12963,-1,-1,1,-1
2705,62,none,62,0.49861,0.26667,0.19375,0.47130,-1,-1,1,-1
2705,64,none,64,0.16667,0.15648,0.20903,0.40185,-1,-1,1,-1
2705,61,none,61,0.82014,0.13704,0.15278,0.32963,-1,-1,1,-1
2705,907,none,907,0.10764,0.09444,0.09653,0.21574,-1,-1,1,-1
2705,892,none,892,0.34306,0.15370,0.09931,0.25556,-1,-1,1,-1
2705,903,none,903,0.43958,0.07778,0.10486,0.24537,-1,-1,1,-1
2705,889,none,889,0.63750,0.12037,0.07500,0.15000,-1,-1,1,-1
2705,904,none,904,0.72639,0.11852,0.05833,0.12037,-1,-1,1,-1
2705,899,none,899,0.74722,0.17130,0.07917,0.13889,-1,-1,1,-1
2711,62,none,62,0.48681,0.27037,0.20000,0.44444,-1,-1,1,-1
2711,64,none,64,0.15417,0.17130,0.21736,0.39815,-1,-1,1,-1
2711,61,none,61,0.82083,0.14444,0.13542,0.32963,-1,-1,1,-1
2711,907,none,907,0.10069,0.10926,0.09236,0.19074,-1,-1,1,-1
2711,892,none,892,0.34236,0.16019,0.08889,0.21574,-1,-1,1,-1
2711,903,none,903,0.44306,0.07593,0.08403,0.21296,-1,-1,1,-1
2711,889,none,889,0.64375,0.11852,0.06597,0.16389,-1,-1,1,-1
2711,899,none,899,0.74653,0.18333,0.06389,0.13148,-1,-1,1,-1
2711,904,none,904,0.72847,0.12222,0.05000,0.12037,-1,-1,1,-1
2717,61,none,61,0.81250,0.14444,0.13611,0.31852,-1,-1,1,-1
2717,64,none,64,0.14583,0.17870,0.20556,0.37593,-1,-1,1,-1
2717,62,none,62,0.47986,0.26759,0.19514,0.47130,-1,-1,1,-1
2717,618,none,618,0.33125,0.15000,0.09028,0.19722,-1,-1,1,-1
2717,907,none,907,0.09236,0.09630,0.09931,0.20926,-1,-1,1,-1
2717,903,none,903,0.42083,0.07593,0.09722,0.23426,-1,-1,1,-1
2717,889,none,889,0.63542,0.11481,0.07917,0.18241,-1,-1,1,-1
2717,899,none,899,0.74514,0.16852,0.05764,0.16852,-1,-1,1,-1
2723,64,none,64,0.12500,0.15741,0.23611,0.43519,-1,-1,1,-1
2723,62,none,62,0.47014,0.26667,0.21736,0.49259,-1,-1,1,-1
2723,63,none,63,0.80139,0.13148,0.17083,0.38333,-1,-1,1,-1
2723,907,none,907,0.08889,0.10185,0.10556,0.20926,-1,-1,1,-1
2723,892,none,892,0.32222,0.13889,0.11181,0.25648,-1,-1,1,-1
2723,903,none,903,0.43125,0.07593,0.10347,0.24815,-1,-1,1,-1
2723,889,none,889,0.63958,0.10741,0.07014,0.18611,-1,-1,1,-1
2723,899,none,899,0.74306,0.17593,0.07014,0.17130,-1,-1,1,-1
2723,904,none,904,0.71944,0.13148,0.06181,0.12593,-1,-1,1,-1
2729,61,none,61,0.82917,0.14630,0.13194,0.33333,-1,-1,1,-1
2729,62,none,62,0.48472,0.27778,0.20208,0.46296,-1,-1,1,-1
2729,64,none,64,0.16111,0.17593,0.20417,0.42037,-1,-1,1,-1
2729,907,none,907,0.09653,0.10741,0.09861,0.18704,-1,-1,1,-1
2729,892,none,892,0.33403,0.15741,0.11181,0.25278,-1,-1,1,-1
